"implementation","run","module_base","exit_code","status","wall_seconds","cpu_seconds","sampled_peak_kib","stdout_bytes","stderr"
"hybrid-final","1","0x7ff660720000","8","ResourceOut","62.831363","61.0625","1914504","428","eprover: CPU time limit exceeded, terminating"
