"implementation","run","module_base","exit_code","status","wall_seconds","cpu_seconds","sampled_peak_kib","stdout_bytes","stderr"
"compact-paged-streamed-interruptible","1","0x7ff7c6b80000","8","ResourceOut","1.065291","1.03125","86924","405","eprover: CPU time limit exceeded, terminating"
