"implementation","run","module_base","exit_code","status","wall_seconds","cpu_seconds","sampled_peak_kib","stdout_bytes","stderr"
"compact-term-mutable-fixed-swv","1","0x7ff644fc0000","-1073740791",,"58.307403","55.59375","2304516","0","memory allocation of 176160768 bytes failed
note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace"
"compact-term-mutable-fixed-swv","2","0x7ff644fc0000","-1073740791",,"55.599072","54.5625","2303156","0","memory allocation of 176160768 bytes failed
note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace"
"compact-term-mutable-fixed-swv","3","0x7ff644fc0000","-1073740791",,"55.885276","54.734375","2303572","0","memory allocation of 176160768 bytes failed
note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace"
