"implementation","run","module_base","exit_code","status","wall_seconds","cpu_seconds","sampled_peak_kib","stdout_bytes","stderr"
"compact-sat-pointer-stack-swv","1","0x7ff703f70000","8","ResourceOut","63.725817","61.140625","1990604","359","eprover: CPU time limit exceeded, terminating"
"compact-sat-pointer-stack-swv","2","0x7ff703f70000","-1073740791",,"59.248518","57.890625","2306592","0","memory allocation of 8388608 bytes failed
note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace"
"compact-sat-pointer-stack-swv","3","0x7ff703f70000","-1073740791",,"53.694226","52.484375","2307436","0","memory allocation of 8388608 bytes failed
note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace"
