"implementation","run","module_base","exit_code","status","wall_seconds","cpu_seconds","sampled_peak_kib","stdout_bytes","stderr"
"exp138_repeat","1","0x7ff7a39b0000","8","ResourceOut","61.762731","60.96875","2291328","359","eprover: CPU time limit exceeded, terminating"
"exp138_repeat","2","0x7ff7a39b0000","8","ResourceOut","61.520132","60.921875","2292128","359","eprover: CPU time limit exceeded, terminating"
