"implementation","run","module_base","exit_code","status","wall_seconds","cpu_seconds","sampled_peak_kib","stdout_bytes","stderr"
"sort-scratch-boo","1","0x7ff7b97c0000","8","ResourceOut","63.481144","61.1875","2169260","428","eprover: CPU time limit exceeded, terminating"
"sort-scratch-boo","2","0x7ff7b97c0000","-1073740791",,"60.826448","59.34375","2292964","0","memory allocation of 655360 bytes failed
note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace"
"sort-scratch-boo","3","0x7ff7b97c0000","-1073740791",,"59.920613","58.5","2292388","0","memory allocation of 327680 bytes failed
note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace"
