"pair","position","variant","wall_seconds","cpu_seconds","exit_code"
"1","1","parent","1.6046596","1.546875","0"
"1","2","candidate","1.5565982","1.546875","0"
"2","1","candidate","1.6279274","1.578125","0"
"2","2","parent","1.5803566","1.53125","0"
"3","1","parent","1.5204001","1.5","0"
"3","2","candidate","1.5260701","1.5","0"
"4","1","candidate","1.503335","1.46875","0"
"4","2","parent","1.490303","1.46875","0"
