phase,pair,position,label,wall_seconds,cpu_seconds,user_seconds,system_seconds,status,stdout_sha256,stdout_len,stderr_len
warmup,1,1,parent,1.487095601,1.486726000,1.411740000,0.074986000,0,b50bfb29a2fa3728792a422be2bd83a54c436fa1536c79b8d95c1c1f8c7f427d,378,0
warmup,1,2,candidate,1.508902499,1.508412000,1.453397000,0.055015000,0,b50bfb29a2fa3728792a422be2bd83a54c436fa1536c79b8d95c1c1f8c7f427d,378,0
warmup,2,1,candidate,1.508247016,1.507717000,1.435683000,0.072034000,0,b50bfb29a2fa3728792a422be2bd83a54c436fa1536c79b8d95c1c1f8c7f427d,378,0
warmup,2,2,parent,1.499249418,1.498808000,1.440815000,0.057993000,0,b50bfb29a2fa3728792a422be2bd83a54c436fa1536c79b8d95c1c1f8c7f427d,378,0
warmup,3,1,parent,1.519393319,1.519017000,1.458016000,0.061001000,0,b50bfb29a2fa3728792a422be2bd83a54c436fa1536c79b8d95c1c1f8c7f427d,378,0
warmup,3,2,candidate,1.532559212,1.532164000,1.464157000,0.068007000,0,b50bfb29a2fa3728792a422be2bd83a54c436fa1536c79b8d95c1c1f8c7f427d,378,0
warmup,4,1,candidate,1.504728493,1.504342000,1.418379000,0.085963000,0,b50bfb29a2fa3728792a422be2bd83a54c436fa1536c79b8d95c1c1f8c7f427d,378,0
warmup,4,2,parent,1.496239254,1.495846000,1.424853000,0.070993000,0,b50bfb29a2fa3728792a422be2bd83a54c436fa1536c79b8d95c1c1f8c7f427d,378,0
